GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,GenCapacity,GenCapitalCosts,GenFixedOMCosts
Oahu_CentralTrackingPV_PV_03,2026,CentralTrackingPV,Oahu,SUN,1,439681,24311.4
Oahu_CentralTrackingPV_PV_03,2027,CentralTrackingPV,Oahu,SUN,1,439681,24311.4
Oahu_CentralTrackingPV_PV_03,2028,CentralTrackingPV,Oahu,SUN,1,439681,24311.4
Oahu_CentralTrackingPV_PV_03,2029,CentralTrackingPV,Oahu,SUN,1,439681,24311.4
Oahu_CentralTrackingPV_PV_03,2030,CentralTrackingPV,Oahu,SUN,1,439681,24311.4
Oahu_CentralTrackingPV_PV_03,2031,CentralTrackingPV,Oahu,SUN,1,439681,24311.4
Oahu_CentralTrackingPV_PV_03,2032,CentralTrackingPV,Oahu,SUN,1,439681,24311.4
Oahu_CentralTrackingPV_PV_03,2033,CentralTrackingPV,Oahu,SUN,1,439681,24311.4
Oahu_CentralTrackingPV_PV_03,2034,CentralTrackingPV,Oahu,SUN,1,439681,24311.4
Oahu_CentralTrackingPV_PV_03,2035,CentralTrackingPV,Oahu,SUN,1,439681,24311.4
Oahu_CentralTrackingPV_PV_03,2036,CentralTrackingPV,Oahu,SUN,1,439681,24311.4
Oahu_CentralTrackingPV_PV_03,2037,CentralTrackingPV,Oahu,SUN,1,439681,24311.4
Oahu_CentralTrackingPV_PV_03,2038,CentralTrackingPV,Oahu,SUN,1,439681,24311.4
Oahu_CentralTrackingPV_PV_03,2039,CentralTrackingPV,Oahu,SUN,1,439681,24311.4
Oahu_CentralTrackingPV_PV_03,2040,CentralTrackingPV,Oahu,SUN,1,439681,24311.4
Oahu_CentralTrackingPV_PV_03,2041,CentralTrackingPV,Oahu,SUN,1,439681,24311.4
Oahu_CentralTrackingPV_PV_03,2042,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_03,2043,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_03,2044,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_03,2045,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_03,2046,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_03,2047,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_03,2048,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_03,2049,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_03,2050,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_04,2020,CentralTrackingPV,Oahu,SUN,10,4.01579e+06,243114
Oahu_CentralTrackingPV_PV_04,2021,CentralTrackingPV,Oahu,SUN,13.5,4.48614e+06,289468
Oahu_CentralTrackingPV_PV_04,2022,CentralTrackingPV,Oahu,SUN,153,2.28552e+07,2.09949e+06
Oahu_CentralTrackingPV_PV_04,2023,CentralTrackingPV,Oahu,SUN,246.035,3.48541e+07,3.2816e+06
Oahu_CentralTrackingPV_PV_04,2024,CentralTrackingPV,Oahu,SUN,246.035,3.48541e+07,3.2816e+06
Oahu_CentralTrackingPV_PV_04,2025,CentralTrackingPV,Oahu,SUN,246.035,3.48541e+07,3.2816e+06
